syllable,p_stressed,p_long
him,0.988234694091163,0.9882347911381487
wir,0.20807371880383968,0.33609415216542365
pas,0.6665531227382532,0.6665531227382532
stäl,0.75,0.75
kea,0.6666666666666666,0.6666666666666666
gürt',0.38183896655741717,0.38183896655741717
schmaus',0.7999842307313524,0.7999842344153072
nys,0.25,0.5000000000000002
hens,0.3333333333333333,0.5
schritts,0.7999821956685631,0.7999821956685631
myr,0.974964094291191,0.9749642175190208
prahlt',0.6666666666666666,0.6666666666666666
setz,0.988505693648652,0.9885057316259304
vol,0.9917507858828699,0.9918028133732498
sicht,0.5444365566683091,0.9323738667338191
bren,0.9705880461349181,0.9705880489783362
wag',0.799999997926985,0.7999999979269863
trümm,0.75,0.75
glänzt,0.7499621632008385,0.7499621632008385
faust,0.9090604183741824,0.9090604387205228
volk,0.9783835381780689,0.9956377156660612
denn,0.45022094564749776,0.614640398580841
spie,0.9090523896824216,0.9545428042337051
wah,0.9230657879335168,0.9230657880508919
tep,0.888859810673799,0.8888598106738154
rühmst,0.6548171662460818,0.6548171662460818
grenz',0.6644844671880694,0.6644844671880694
strotzt,0.6666666666666666,0.6666666666666666
rolds,0.33333333743064547,0.3341503288451308
sit,0.9795916684777625,0.9795916712600278
schlug,0.8971647085481865,0.9865683056540431
wurfs,0.4966057234691597,0.7466057233744251
starb,0.6997807534884475,0.8747263043037059
schließ',0.7998827824411421,0.7998827824411422
nö,0.9614780965725995,0.9803306309386299
ring,0.7999988071200768,0.7999988083043257
meß,0.962962962445871,0.9629629624943024
sche,0.038562218311987397,0.06857113929405657
but,0.7499999999685891,0.7499999999685891
fuhr's,0.6657100977163971,0.6657101003850104
sträf,0.833330897561574,0.833330897561574
dryas,0.4999999400560395,0.6666665867413868
this,0.6428717873997886,0.6428717873998065
deck',0.7499997451905889,0.7499997451905889
schwä,0.959814825729033,0.9598148761337776
let,0.08333386676676031,0.23344868296387064
arm,0.9653756085376578,0.9653758268325029
reits,0.9666613040563541,0.9666613092545823
zart,0.7999688219079769,0.7999688219079769
seelt',0.6666666666666666,0.6666666666666666
zielt,0.6601210506407833,0.6601211134107458
vorn,0.6196448811790644,0.7716230821470657
scher,0.01607352223313268,0.06115015321060512
tend,0.010362059332298973,0.041929636333852265
schal,0.8666440331540106,0.9285471783799757
söhn',0.9871407605490581,0.9871428970097194
seuf,0.9565205692278079,0.9565208430077653
knarr,0.6666666666666653,0.6666666666666653
stob,0.6662775850618636,0.6662775850618636
nagt,0.6666666666666666,0.6666666666666666
drei,0.6576201004736534,0.9862246982540164
tut,0.6666666666666666,0.6666666666666666
starr,0.9374960262374776,0.9374960262432839
ums,0.2000143141790685,0.2009863907398564
gehn,0.7852985858827866,0.988990076237504
mehl,0.7499844670236475,0.7499844670457685
wagt',0.8749998056788824,0.8749998056788824
schmiegt',0.6666666666666377,0.6666666666666377
füg,0.9166618528906239,0.9166618544470276
sia,0.11111145757048546,0.888823459885628
tust,0.6666666666666666,0.6666666666666666
bell,0.7499923364530492,0.7499923364530492
bock,0.3999990762197082,0.6666651270328346
ac,0.9090814894452119,0.909081523621036
steh',0.7497721899830139,0.8745473106705056
grad,0.5795076662957582,0.9452787495275841
digst,0.16667645401192172,0.25001543640694085
wicht,0.6666576547618179,0.6666576547618179
geus,0.16666673356763187,0.5937605951608473
faßt,0.9473338527538392,0.9473347110674798
steigst,0.5,0.6666666666666666
ku,0.7490133686421575,0.7490135560580383
pflugs,0.5000000001272843,0.7499121860625372
gehrst,0.6666320506854988,0.6666320506911917
krönt',0.6666159479728196,0.6666159479729566
naens,0.3333393042187891,0.6665869880560865
henk',0.6666588636413723,0.6666588636413723
tia,0.7999977752342377,0.7999977752343402
höhlt,0.3450809139934603,0.3450809139934603
gä,0.8330632831254189,0.9163937814949605
chos',0.07692347580545773,0.32342638980588617
fangs,0.3333333333333333,0.6666666664448536
drer,0.3333333333333333,0.3333443561178448
hab',0.9404661254263189,0.9404680676341037
bung,0.05000182020190101,0.3998851400635443
nug,0.9570802274973454,0.9570802461786183
schmal,0.34323186275206824,0.34323186275206824
pich,0.1666739837818346,0.2500109756727129
mitt',0.9066246692679267,0.9068777301855796
and,0.9666409461372072,0.9721841408254597
mig,0.3334368982847488,0.3334368982847488
bild,0.8330435943195372,0.8331555406326464
roll,0.8571406082591615,0.8571406082591615
spinst,0.666588698332391,0.6665886991586845
sehns,0.49999597528240564,0.6666613003764694
trö,0.5,0.5008734583252441
spann',0.7998753526265754,0.7998753526265754
schwär,0.7999150418104854,0.7999150418104854
wem,0.5833510507825653,0.6621098865286329
phis,0.6645016150391561,0.8311621757439664
lost,0.6660536003783708,0.6660536012434468
kühl,0.6666665887619833,0.6666665887619833
schwank,0.6666666666666666,0.6666666666666666
leib,0.9850727306139905,0.986077244186111
bol,0.666666247671219,0.6666662476713913
naern,0.09091282967204584,0.9073729740154765
möcht',0.9736236034040048,0.9736286135323018
fol,0.9896907126660722,0.9896907129018854
ph',0.3333333333333333,0.33498424746035016
währst,0.7499999996921742,0.7499999996921742
gung,0.027778388819151414,0.05557152825191006
sag,0.9523765001187409,0.9523807900916033
dürr,0.6666666666665509,0.6666666666665509
run,0.904748857758857,0.9047488577588582
h',0.6666666666666666,0.6666666666666666
sung,0.034482801891131176,0.08336755523030344
standst,0.33333333333333337,0.5000000000000001
leid',0.9565638675602349,0.9565962681192245
ryn,0.7475666848292233,0.7475667619173969
äx,0.8333333333166167,0.8333333333166167
tönt',0.7498038634488189,0.7498038634488189
nungs,0.3333333333333333,0.6661040908153848
vom,0.015920745004058923,0.3511310923968988
bucht,0.7266410671995237,0.8304469339845288
sollt',0.9333233667881441,0.9333236687491505
rup,0.6665570024697367,0.6665570024697367
schwind',0.8571080084183956,0.8571080085836046
säum,0.8749824452619496,0.8749824610776685
fins,0.9836051808412625,0.9836051811892561
lyr,0.282472051446674,0.5617493680006357
nem,0.004065376900237163,0.2884001215941825
ends,0.33708771152855954,0.337087714219507
stamp,0.9749999990286732,0.9749999990287276
zähmst,0.6666666666666666,0.6666666666666666
wehr,0.6375199757629477,0.9841705167391428
klee,0.6666666525006973,0.6666666525006973
dreht,0.7856944536569762,0.8602099265630417
jed,0.16666666695072482,0.8331958796971124
steur,0.6666665577136834,0.6666665577136834
mor,0.9681276322490978,0.9932341781103411
trüg,0.8571428179500413,0.8571428204073812
dräun,0.6666666666666666,0.6666666666666666
zu,0.030214098366186982,0.22887731930274594
stir,0.9411422244608885,0.9411608657726024
blen,0.9499439121979119,0.9499439123211987
gam,0.33388520099424196,0.33390596710138903
lung,0.017241419698745555,0.10007799832368369
kos,0.17143733946606068,0.4041902745974587
tigs,0.05882352981356898,0.058824571564511055
wur,0.9654891487116904,0.96549109202264
bür,0.8571384208694592,0.857138464327888
nenn,0.9090807544958762,0.9090807544958762
nackt,0.8571428571428571,0.8571428571428571
kör,0.75,0.75
lies,0.7492054335862777,0.7492054335862777
möcht,0.6666666666645462,0.6666666666645462
gnad',0.6665245321580221,0.6665245321754326
haupt',0.6666586075965678,0.6666586075965678
brunst,0.5994158203313904,0.7224468223171107
fum,0.20000000000000046,0.7999534114960631
wölk,0.9821419461657227,0.9821420977127894
röck',0.6666666666614792,0.6666666666629807
schöp,0.8,0.8
schläf,0.6666666666666666,0.6666666666666666
hau,0.9896718276564958,0.9896796427465288
best,0.2000000002145806,0.29694027614650204
sehrt,0.7999970612389942,0.7999970612389942
kein,0.12446896359340165,0.8295008732811453
horch,0.9749973735223791,0.9749973735443257
los,0.25515677513971785,0.7229387616081026
trieb,0.8245803021186054,0.9640098135455077
der,0.03630472381288981,0.23251507366391172
sam,0.5931162009683753,0.831680489279416
lein,0.4574337712926075,0.6148902918538712
feil,0.6662657590621319,0.6662657590621319
waag,0.6666666666666666,0.6666666666666666
eid,0.9090929828635815,0.9545429203705006
ins,0.010115191427163286,0.05048399657455459
red',0.9403652198046162,0.9411213460784812
hän,0.993827079339354,0.9938270807819872
dacht,0.8570088451544784,0.9229390862306455
schluß,0.3457606845457495,0.9472620052474565
mat,0.3103337464919009,0.9333111577406424
dry,0.6666589328012047,0.6666589328012047
strebst,0.7493681729247963,0.7493681729247963
klei,0.9545450553947962,0.9545450563187242
kocht,0.6661478894991215,0.6661478894991215
haucht,0.5999984344455896,0.7912070800424038
mußt,0.6665909994993074,0.6665926430718309
acht',0.8570475115504504,0.8570475115504504
grad',0.9615310738890751,0.9615349065788112
pleu,0.8203587615757207,0.8203587615758655
stampf,0.8332930572425455,0.8332930572425455
fährt,0.664837192776066,0.8547907209127301
lorst,0.6666623493580427,0.6666623493580427
rungs,0.04761905023031903,0.8571426044034391
sye,0.5,0.7499999733572523
haub',0.6666579224065253,0.6666579224065253
schah,0.8332905795378883,0.8332915897325854
zehrt,0.75,0.75
hilft,0.6666664488664481,0.6666664653019785
wust,0.500004031087915,0.7499999753471756
klagt',0.8331379622601992,0.8331382158050383
krü,0.8749226639907862,0.8749226639909742
weiht,0.7498217386639549,0.7498217386639549
därm,0.749999999583606,0.749999999583606
rich,0.3208097614136755,0.34084649264172007
züg,0.7499956130190114,0.7499956489908387
schmähn,0.7840026868159969,0.7996311677419936
müht',0.6666666664206042,0.6666666664206042
mungs,0.33336269008709185,0.6598226672424969
bria,0.3333333333333333,0.6666663750685471
schal',0.7490591967004042,0.749059460707999
äh,0.909052687073242,0.9090526870732847
blit,0.75,0.75
fla,0.7499999973041722,0.7499999973041722
amt,0.6666362506207782,0.6666362506209361
then,0.058987202092863324,0.06268767858041373
weis,0.6249997641708414,0.9583273607960899
luf,0.9230767600241183,0.9230767600283113
klemmt,0.7486514043919211,0.7486514043919211
ken,0.16847026213528818,0.235027348570685
hebst,0.6622143046220244,0.6622143046444058
end,0.4321492609612867,0.5686236800622665
langt,0.8888046082522991,0.8888046083205663
schlügst,0.6648022009040098,0.6648022009040098
rin,0.5788746618346927,0.5921362365151723
mil,0.7999874051145024,0.7999874420219595
thens,0.7477238311407791,0.7477238311407791
schutz,0.8947213679878763,0.9473507443174666
plötz,0.9444437395836444,0.9444443588795502
wandt,0.9742585633958465,0.974258564835325
salbt,0.6666130650324483,0.6666130650324483
voll,0.2739142626204621,0.6417236573566165
beb,0.9565216419452796,0.9565216419485193
duf,0.9230769138761334,0.9230769140476373
häls',0.6654846332437229,0.6654846332437229
schier,0.6666638236360637,0.6666639169365814
kad,0.5553618721588076,0.5553618729825895
schu,0.6666666666666314,0.6666666666666314
trugst,0.3333333333333333,0.5
lichs,0.05263349026003156,0.05263368375818555
netzt,0.7999998176989719,0.7999998176989719
bit,0.9749996933064576,0.9749999088938184
reicht,0.968736444395584,0.9687365593357112
schmä,0.9435466417005942,0.943558403419841
chai',0.6666666666666666,0.6666666666666666
an,0.5110953751362356,0.6966190067119218
ons,0.01449374399714246,0.21610256118823085
dich,0.2063714679444174,0.331859923486963
nähr,0.7999959849887872,0.7999960795338739
ziemt's,0.6989135903149619,0.6989135903149619
stor,0.25507774223351687,0.6636890490834397
gür,0.9615382786292876,0.9615382786293227
viel',0.967677814631575,0.9676778146685848
dünn,0.7495187320195039,0.7495187325746682
will',0.6626698483557782,0.6637386284578162
schnel,0.9827569785495525,0.9827570383828271
stym,0.3333333333333333,0.3415176989251771
dan,0.9062379779562014,0.9386345701207242
schwebt',0.7495804122287058,0.7495804122561405
heb',0.6666204160191965,0.6666204160191965
leu,0.7031037904993784,0.8460123508190512
ohr,0.8999130955712369,0.8999130955756154
zigt,0.33333333333333326,0.49999999999999994
ligs,0.1666666666682682,0.1666696536179091
spor,0.8999994793783342,0.899999479520219
schiff',0.9782531795906053,0.9782536654174611
tur,0.8749985286327324,0.8749985292307245
ckes,0.0667103759886175,0.2858070005148332
fing,0.9473267529120692,0.9473521546489106
mu,0.9957532674382332,0.9958157624531551
wehrt',0.8571271243859737,0.8571271243941758
ßelt,0.3333333333333333,0.3333616979246938
er,0.05161537794792941,0.2002864357597951
reus,0.09410235081653624,0.6033481198641621
wiß,0.9642732581393485,0.9642735314912652
wis,0.9442783459085518,0.9442788465528376
stets,0.9442729306521214,0.988741324784753
ehr',0.882131237356232,0.908113564782372
bauchs,0.8888856739462522,0.8888856739462522
quel,0.9583161668765828,0.9583161668766097
erb',0.7312137110053183,0.7312194422891902
feinds,0.6666573736009238,0.6666573736009238
herrn,0.737433920142341,0.7374339290894615
wärst,0.6663948482356585,0.6663948482356585
mult,0.8528316123202578,0.8528316123728052
delv,0.25000002130723586,0.7472922059599235
ruht,0.8949720805936732,0.8949732238053327
hold,0.9166348450180211,0.9166348453584326
heert',0.6666285946503234,0.6666285946503234
gant,0.3333333333333333,0.5
peus,0.2732220660035884,0.2732220672916221
dröh,0.7499997544133332,0.7499997544133332
gelb,0.8549449162677097,0.8549449162820145
hand,0.9940466150679134,0.9940466817668536
gunst,0.7727110417634685,0.7977786021147509
schwir,0.7499991180380607,0.749999127784285
fleiß,0.8747256514678577,0.8747256514678585
va,0.994915114933199,0.9949151162229579
trost,0.9498931999910324,0.9498931999925813
fes,0.615628890125606,0.8659030781882237
flu,0.9666665876614509,0.9666665910624533
wohnt,0.9686317984147239,0.9686354046411818
skla,0.6666666666666666,0.6666666666666666
bett,0.7999494963301687,0.8888327737000701
gipf,0.8333333249948075,0.8333333249948075
häm,0.8332263064793969,0.8332263064793969
trie,0.937499610320285,0.9374996103202854
folgt',0.9696342959068116,0.9696369013292865
liens,0.25,0.7433025226825802
fleht',0.8563999492169321,0.8563999492169321
müd',0.7493500113492024,0.7493530553664425
seufzt',0.9090116067592955,0.90901160698788
schne,0.7499999999595026,0.7499999999595026
birg',0.9398973754299266,0.9398980701713152
sechs,0.5832249965606646,0.9141173089082104
taut,0.6660931551515318,0.6660931551515318
pras,0.7999616440349359,0.7999616440349359
faßt',0.9523163051082927,0.9523163052082194
jetzt,0.9301023091814197,0.9952349043720267
mählt,0.8999832291576912,0.8999832535183065
burt,0.9460088156275659,0.947310340071277
muß,0.6626764797934034,0.8910840543861305
bank,0.7499749063847727,0.7499749063847727
bicht,0.12500000024737234,0.20202150873195793
schwert,0.9831228469118004,0.9831228672470996
herd',0.8886811840526271,0.8886811960650123
nießt,0.7997546552021427,0.7997546552021427
dam',0.2500031287946862,0.2509575815656589
ihn,0.16379483714127194,0.34186938736854405
horcht,0.8887489312383643,0.8888049702106896
zielt',0.8570141974011456,0.8570142339404989
blind,0.7499435706927259,0.7499435706927259
plün,0.6637497664850175,0.6637497664850175
krumm,0.6663432872783144,0.8330086214445069
rennst,0.6666666658337665,0.6666666658337665
har,0.961529722457811,0.9743543626746662
nach,0.22177048553731532,0.5156696348013804
klang,0.8333274819313626,0.8333274819474225
ßet,0.05263157973176372,0.22925974321610543
drang,0.6236115293169191,0.9806082945879216
schwie,0.9166666666666667,0.9166666666666667
stär,0.9908254363300554,0.9908256279741373
ohn',0.2771080063853125,0.552460553884703
blü,0.9860262748319112,0.98611056739469
spät,0.9281986600967197,0.9281987537612042
saf,0.749999978307871,0.749999978307871
trafs,0.6666666618704975,0.6666666618704975
lebt,0.8121876708478065,0.9030967660970614
ruh,0.8918794743877058,0.9718392522796644
knö,0.9523802215663767,0.9523802215740418
säh',0.75,0.75
wart',0.7999892624654634,0.7999892624654634
wehrt,0.37496788812432796,0.749940298830536
kennst,0.9087589807316319,0.9087589949748708
griff,0.5807227496478915,0.9624886700361852
klug,0.83316645117184,0.8331664512750452
ahn',0.793035286543928,0.7930371718132805
dring,0.799998099164627,0.7999980991647171
hölz,0.749624773464094,0.7496247738298686
non,0.006201185783316052,0.38803669299210286
gern,0.5987544625803546,0.8598615869665603
zug',0.6666662169398698,0.6666662169398698
falk,0.6666666666666666,0.6666666666666666
huld,0.7973517313228754,0.8967261709181268
deucht,0.4941081104024523,0.7440900954214066
phen,0.20000000009967112,0.20074387251019635
weint,0.7994425693202601,0.7994425697494334
gest,0.042923770836004946,0.07394857625348625
leicht,0.9573316102622059,0.9913116116811446
gangs,0.6666646822391417,0.6666646822391417
heit,0.03407474071767603,0.5909585901452838
