line_number,book_number,original_text
3058,7,"Welcher hoch, wie ein Gott, im phäakischen Volke geehrt ward;"
3059,7,Und sie erzog ihm die schöne Nausikaa in dem Palaste.
3060,7,"Als das Feuer nun brannte, besorgte sie hurtig die Mahlzeit."
3061,7,Aber Odysseus ging in die Stadt; und Pallas Athene
3062,7,"Hüllt' ihn in finstere Nacht, aus Sorge für ihren Geliebten:"
3063,7,Daß ihn nicht auf dem Wege der hochgesinnten Phäaken
3064,7,"Einer mit Schmähungen kränkte, noch fragte, von wannen er käme."
3065,7,"Als er die schöne Stadt der Phäaken jetzo erreichte,"
3066,7,Da begegnet' ihm Zeus' blauäugichte Tochter Athene.
3067,7,"Wie ein blühendes Mädchen mit einem Wassergefäße,"
3068,7,Stand sie nahe vor ihm. Da sprach der edle Odysseus:
3069,7,"Liebe Tochter, willst du mir nicht Alkinoos Wohnung"
3070,7,"Zeigen, welchem dies Volk als seinem König gehorchet?"
3071,7,"Denn ich komme zu euch, ein armer irrender Fremdling,"
3072,7,Ferne von hier aus dem apischen Land; und kenne der Menschen
3073,7,"Keinen, welche die Stadt und diese Gefilde bewohnen."
3074,7,Ihm antwortete Zeus' blauäugichte Tochter Athene:
3075,7,"Gerne will ich dir, Vater, das Haus, wohin du verlangest,"
3076,7,Zeigen; denn nahe dabei wohnt mein rechtschaffener Vater.
3077,7,"Gehe so ruhig fort, und folge mir, wie ich dich führe;"
3078,7,"Schaue nach keinem Menschen dich um, und rede mit niemand."
3079,7,"Denn die Leute sind hier den Fremden nicht allzu gewogen,"
3080,7,"Und bewirten sie nicht sehr freundlich, woher sie auch kommen."
3081,7,"Sie bekümmern sich nur um schnelle hurtige Schiffe,"
3082,7,Über die Meere zu fliegen: denn dies gab ihnen Poseidon.
3083,7,"Ihre Schiffe sind hurtig wie Flügel, und schnell wie Gedanken."
3084,7,"Als sie die Worte geredet, da wandelte Pallas Athene"
3085,7,"Eilend voran, und er folgte den Schritten der wandelnden Göttin."
3086,7,"Ihn bemerkte keiner der segelberühmten Phäaken,"
3087,7,Als er die Stadt durchging: die schöngelockte Athene
3088,7,"Ließ es nicht zu, die furchtbare Göttin, die heiliges Dunkel"
3089,7,"Über sein Haupt hingoß, aus Sorge für ihren Geliebten."
3090,7,"Wundernd sah er die Häfen und gleichgezimmerten Schiffe,"
3091,7,"Und die Versammlungsplätze des Volks, und die türmenden Mauern,"
3092,7,"Lang und hoch, mit Pfählen umringt, ein Wunder zu schauen!"
3093,7,"Als sie die prächtige Burg des Königes jetzo erreichten,"
3094,7,Siehe da redete Zeus' blauäugichte Tochter Athene:
3095,7,"Fremder Vater, hier ist das Haus, wohin du verlangtest,"
3096,7,Daß ich dich führte. Du wirst die göttergesegneten Fürsten
3097,7,Hier am festlichen Schmause versammelt finden; doch gehe
3098,7,"Dreist hinein, und fürchte dich nicht! Dem Kühnen gelinget"
3099,7,"Jedes Beginnen am besten, und käm' er auch aus der Fremde."
3100,7,Aber suche zuerst die Königin drinnen im Saale.
3101,7,"Diese heißt Arete mit Namen, und ward von denselben"
3102,7,"Eltern gezeugt, von welchen der König Alkinoos herstammt."
3103,7,Denn Nausithoos war des Erdumstürmers Poseidon
3104,7,"Und Periböens Sohn, der schönsten unter den Weibern,"
3105,7,Und des hochgesinnten Eurymedons jüngsten Tochter.
3106,7,Dieser beherrschte vordem die ungeheuren Giganten;
3107,7,Aber er stürzte sich selbst und sein frevelndes Volk ins Verderben.
3108,7,"Seine Tochter bezwang der Gott, und aus ihrer Gemeinschaft"
3109,7,"Wuchs Nausithoos auf, der edle Phäakenbeherrscher."
3110,7,"Und Nausithoos zeugte Alkinoos und Rexenor,"
3111,7,"Dieser starb ohne Söhne vom silbernen Bogen Apollons,"
3112,7,Neuvermählt im Palast; die einzige Tochter Arete
3113,7,Seines Bruders nahm Alkinoos drauf zur Gemahlin:
3114,7,"Welcher sie ehrt, wie nirgends ein Weib auf Erden geehrt wird,"
3115,7,"Keines von allen, die jetzo das Haus der Männer verwalten."
3116,7,Also wird Arete mit herzlicher Liebe geehret
3117,7,"Von Alkinoos selbst, und ihren blühenden Kindern,"
3118,7,"Und dem Volke, das sie wie eine Göttin betrachtet,"
3119,7,"Und mit Segen begrüßt, so oft sie die Gassen durchwandelt."
3120,7,"Denn es fehlet ihr nicht an königlichem Verstande,"
3121,7,Und sie entscheidet selbst der Männer Zwiste mit Weisheit.
3122,7,"Fremdling, ist diese dir nur in ihrem Herzen gewogen;"
3123,7,"O dann hoffe getrost, die Freunde wiederzusehen,"
3124,7,Und dein prächtiges Haus und deiner Väter Gefilde!
3125,7,"Also redete Zeus' blauäugichte Tochter, und eilte"
3126,7,"Über das wüste Meer aus Scherias lieblichen Auen,"
3127,7,"Bis sie gen Marathon kam, und den weiten Gassen Athenäs,"
3128,7,In die prächtige Wohnung Erechtheus. Aber Odysseus
3129,7,"Ging zu Alkinoos' hohem Palast. Nun stand er, und dachte"
3130,7,"Vieles im Herzen, bevor er der ehernen Schwelle sich nahte."
3131,7,"Gleich dem Strahle der Sonn', und gleich dem Schimmer des Mondes"
3132,7,Blinkte des edelgesinnten Alkinoos' prächtige Wohnung.
3133,7,Eherne Wände liefen an jeglicher Seite des Hauses
3134,7,"Tief hinein von der Schwelle, gekrönt mit blauem Gesimse."
3135,7,Eine goldene Pforte verschloß die innere Wohnung;
3136,7,"Silberne Pfosten, gepflanzt auf ihrer ehernen Schwelle,"
3137,7,Trugen den silbernen Kranz; der Ring der Pforte war golden.
3138,7,"Jegliche Seit' umstanden die goldnen und silbernen Hunde,"
3139,7,"Welche Hephästos selbst mit hohem Verstande gebildet,"
3140,7,Um des edelgesinnten Alkinoos' Wohnung zu hüten:
3141,7,"Drohend standen sie dort, unsterblich und nimmer veraltend."
3142,7,Innerhalb reihten sich Sessel um alle Wände des Saales
3143,7,"Tief hinein von der Schwell'; und Teppiche deckten die Sessel,"
3144,7,"Fein und zierlich gestickt, der Weiber künstliche Arbeit."
3145,7,Allda saßen stets der Phäaken hohe Beherrscher
3146,7,"Festlich bei Speis' und Trank, und schmausten von Tage zu Tage."
3147,7,Goldene Jünglinge standen auf schöngebauten Altären
3148,7,"Ringsumher, und hielten in Händen brennende Fackeln,"
3149,7,Um den Gästen im Saale beim nächtlichen Schmause zu leuchten.
3150,7,Fünfzig Weiber dienten im weiten Palaste des Königs.
3151,7,Diese bei rasselnden Mühlen zermalmeten gelbes Getreide;
3152,7,"Jene saßen und webten, und dreheten emsig die Spindel,"
3153,7,"Anzuschaun, wie die Blätter der hohen wehenden Pappel:"
3154,7,Und es glänzte wie Öl die schöngewebete Leinwand.
3155,7,Denn gleichwie die Phäaken vor allen übrigen Männern
3156,7,Hurtige Schiffe zu lenken verstehn; so siegen die Weiber
3157,7,"In der Kunst des Gewebes: sie lehrete selber Athene,"
3158,7,Wundervolle Gewande mit klugem Geiste zu wirken.
3159,7,"Außer dem Hofe liegt ein Garten, nahe der Pforte,"
3160,7,"Eine Huf' ins Gevierte, mit ringsumzogener Mauer."
3161,7,"Allda streben die Bäume mit laubichtem Wipfel gen Himmel,"
3162,7,"Voll balsamischer Birnen, Granaten und grüner Oliven,"
3163,7,"Oder voll süßer Feigen, und rötlichgesprenkelter Äpfel."
3164,7,"Diese tragen beständig, und mangeln des lieblichen Obstes"
3165,7,"Weder im Sommer noch Winter; vom linden Weste gefächelt,"
3166,7,"Blühen die Knospen dort, hier zeitigten schwellende Früchte:"
3167,7,"Birnen reifen auf Birnen, auf Äpfel röten sich Äpfel,"
3168,7,"Trauben auf Trauben erdunkeln, und Feigen schrumpfen auf Feigen."
3169,7,"Allda prangt auch ein Feld, von edlen Reben beschattet."
3170,7,"Einige Trauben dorren auf weiter Ebne des Gartens,"
3171,7,"An der Sonne verbreitet, und andere schneidet der Winzer,"
3172,7,"Andere keltert man schon. Hier stehen die Herling' in Reihen,"
3173,7,"Dort entblühen sie erst, dort bräunen sich leise die Beeren,"
3174,7,"An dem Ende des Gartens sind immerduftende Beete,"
3175,7,Voll balsamischer Kräuter und tausendfarbiger Blumen.
3176,7,Auch zwo Quellen sind dort: die eine durchschlängelt den Garten;
3177,7,Und die andere gießt sich unter die Schwelle des Hofes
3178,7,"An den hohen Palast, allwo die Bürger sie schöpfen."
3179,7,Siehe so reichlich schmückten Alkinoos' Wohnung die Götter.
3180,7,Lange stand bewundernd der herrliche Dulder Odysseus.
3181,7,"Und nachdem er alles in seinem Herzen bewundert,"
3182,7,"Eilet' er über die Schwell', und ging in die strahlende Wohnung."
3183,7,Und er fand der Phäaken erhabene Fürsten und Pfleger.
3184,7,Diese gossen des Weines dem rüstigen Argosbesieger;
3185,7,"Denn ihm opferte man zuletzt, der Ruhe gedenkend."
3186,7,"Schnell durchging er den Saal, der herrliche Dulder Odysseus,"
3187,7,"Rings in Nebel gehüllt, den ihm Athene umgossen,"
3188,7,Bis er Alkinoos fand und seine Gemahlin Arete.
3189,7,Und Odysseus umschlang mit den Händen der Königin Kniee;
3190,7,Und mit einmal zerfloß um ihn das heilige Dunkel.
3191,7,"Alle verstummten im Saale, da sie den Fremdling erblickten,"
3192,7,Und sahn staunend ihn an. Jetzt flehte der edle Odysseus:
3193,7,"O Arete, du Tochter des göttergleichen Rexenors,"
3194,7,"Deinem Gemahle fleh ich und dir, ein bekümmerter Fremdling,"
3195,7,Und den Gästen umher! Euch allen schenken die Götter
3196,7,"Langes Leben und Heil, und jeder lasse den Kindern"
3197,7,"Reichtum im Hause nach, und die Würde, die ihm das Volk gab!"
3198,7,"Aber erbarmet euch mein, und sendet mich eilig zur Heimat;"
3199,7,"Denn ich irre schon lang', entfernt von den Freunden, in Trübsal!"
3200,7,"Also sprach er, und setzt' am Herd in die Asche sich nieder"
3201,7,"Neben dein Feu'r; und alle verstummten umher, und schwiegen."
3202,7,"Endlich brach die Stille der graue Held Echeneos,"
3203,7,"Welcher der älteste war der hohen phäakischen Fürsten,"
3204,7,"An Beredsamkeit reich, und geübt in der Kunde der Vorzeit."
3205,7,"Dieser erhub anitzo die Stimme der Weisheit, und sagte:"
3206,7,"König, es ziemet sich nicht, und ist den Gebräuchen entgegen,"
3207,7,Einen Fremdling am Herd' in der Asche sitzen zu lassen.
3208,7,"Diese Männer schweigen, und harren deiner Befehle."
3209,7,"Auf, und führe den Fremdling zum silberbeschlagenen Sessel,"
3210,7,Daß er bei uns sich setze; und laß die Herolde wieder
3211,7,Füllen mit Weine den Kelch; damit wir dem Gotte des Donners
3212,7,"Opfer bringen, der über die Hilfeflehenden waltet."
3213,7,Und die Schaffnerin speise von ihrem Vorrat den Fremdling.
3214,7,Als die heilige Macht Alkinoos' solches vernommen;
3215,7,"Faßt' er die Hand des tapfern erfindungsreichen Odysseus,"
3216,7,"Richtet' ihn auf aus der Asch', und führt' ihn zum schimmernden Sessel"
3217,7,"Nahe bei sich, und hieß den edlen Laodamas aufstehn,"
3218,7,"Seinen mutigen Sohn, den er am zärtlichsten liebte."
3219,7,Eine Dienerin trug in der schönen goldenen Kanne
3220,7,"Über dem silbernen Becken das Wasser, beströmte zum Waschen"
3221,7,"Ihm die Händ', und stellte vor ihn die geglättete Tafel."
3222,7,"Auch die ehrbare Schaffnerin kam, und tischte das Brot auf,"
3223,7,Und der Gerichte viel aus ihrem gesammelten Vorrat.
3224,7,"Und nun aß er und trank, der herrliche Dulder Odysseus."
3225,7,Aber die heilige Macht Alkinoos' sprach zu dem Herold:
3226,7,"Mische Wein in dem Kelche, Pontonoos; reiche dann allen"
3227,7,Männern im Saal' umher: damit wir dem Gotte des Donners
3228,7,"Opfer bringen, der über die Hilfeflehenden waltet."
3229,7,Sprach's; und Pontonoos mischte des süßen Weines im Kelche.
3230,7,"Und verteilte von neuem, sich rechtshin wendend, die Becher."
3231,7,"Als sie des Trankes geopfert, und nach Verlangen getrunken,"
3232,7,"Hub Alkinoos an, und sprach zur edlen Versammlung:"
3233,7,"Merket auf, der Phäaken erhabene Fürsten und Pfleger,"
3234,7,"Daß ich rede, wie mir das Herz im Busen gebietet."
3235,7,"Jetzo, nachdem ihr gespeist, geht heim, und legt euch zur Ruhe."
3236,7,"Morgen wollen wir hier noch mehr der Ältesten laden,"
3237,7,"Und den Fremdling im Hause bewirten, mit heiligen Opfern"
3238,7,"Uns die Götter versöhnen, und dann die gefoderte Heimfahrt"
3239,7,"Überdenken: damit er, vor Not und Kummer gesichert,"
3240,7,"Unter unserm Geleit, in seiner Väter Gefilde"
3241,7,"Freudig komme, und bald, er wohn' auch ferne von hinnen;"
3242,7,"Und ihm nicht auf dem Weg' ein neues Übel begegne,"
3243,7,"Eh' er sein Vaterland erreicht hat. Dort begegn' ihm,"
3244,7,"Was ihm das Schicksal bestimmt, und die unerbittlichen Schwestern"
3245,7,Ihm bei seiner Geburt in den werdenden Faden gesponnen.
3246,7,"Aber kam vielleicht der Unsterblichen einer vom Himmel,"
3247,7,Wahrlich dann haben mit uns die Götter ein andres im Sinne!
3248,7,"Sonst erscheinen uns stets die Götter in sichtbarer Bildung,"
3249,7,Wann wir mit festlicher Pracht der Hekatomben sie grüßen;
3250,7,"Sitzen mit uns in Reihen, und essen von unserem Mahle."
3251,7,"Oft auch, wann ihnen irgend ein einsamer Wandrer begegnet,"
3252,7,"Hüllen sie sich in Gestalt: denn wir sind ihnen so nahe,"
3253,7,Wie die wilden Kyklopen und ungezähmten Giganten.
3254,7,Ihm antwortete drauf der erfindungsreiche Odysseus:
3255,7,"O Alkinoos, hege nicht solche Gedanken! Ich sehe"
3256,7,"Keinem Unsterblichen gleich, die den weiten Himmel bewohnen,"
3257,7,Weder an Kleidung noch Wuchs; ich gleiche sterblichen Menschen.
3258,7,"Kennt ihr einen, der euch der unglückseligste aller"
3259,7,Sterblichen scheint; ich bin ihm gleich zu achten an Elend!
3260,7,"Ja ich wüßte vielleicht noch größere Leiden zu nennen,"
3261,7,Welche der Götter Rat auf meine Seele gehäuft hat!
3262,7,"Aber erlaubt mir nun zu essen, wie sehr ich auch traure."
3263,7,"Denn nichts ist unbändiger, als der zürnende Hunger,"
3264,7,"Der mit tyrannischer Wut an sich die Menschen erinnert,"
3265,7,Selbst den leidenden Mann mit tiefbekümmerter Seele.
3266,7,Also bin ich von Herzen bekümmert; aber beständig
3267,7,"Fodert er Speis' und Trank, der Wüterich! und ich vergesse"
3268,7,"Alles, was ich gelitten, bis ich den Hunger gesättigt."
3269,7,"Aber eilet, ihr Fürsten, sobald der Morgen sich rötet,"
3270,7,Mich unglücklichen Mann in meine Heimat zu senden!
3271,7,"Denn soviel ich erlitten, ich stürbe sogar um den Anblick"
3272,7,Meiner Güter und Knechte und meines hohen Palastes!
3273,7,"Also sprach er; da lobten ihn alle Fürsten, und rieten,"
3274,7,"Heimzusenden den Gast, weil seine Bitte gerecht war."
3275,7,"Als sie des Trankes geopfert, und nach Verlangen getrunken;"
3276,7,"Gingen sie alle heim, der süßen Ruhe zu pflegen."
3277,7,Aber im Saale blieb der göttergleiche Odysseus;
3278,7,Neben ihm saß der König und seine Gemahlin Arete;
3279,7,Und die Mägde räumten des Mahls Geräte von hinnen.
3280,7,"Jetzo begann Arete, die lilienarmige Fürstin;"
3281,7,"Denn sie erkannte den Mantel und Rock, die schönen Gewande,"
3282,7,Welche sie selber gewirkt mit ihren dienenden Jungfraun;
3283,7,"Und sie redet' ihn an, und sprach die geflügelten Worte:"
3284,7,"Hierum muß ich dich, Fremdling, vor allen Dingen befragen:"
3285,7,"Wer, und von wannen bist du? Wer gab dir diese Gewande?"
3286,7,"Sagtest du nicht, du kämest hieher vom Sturme verschlagen?"
3287,7,Ihr antwortete drauf der erfindungsreiche Odysseus:
3288,7,"Schwer, o Königin, ist es, dir alle Leiden von Anfang"
3289,7,"Herzunennen, die mir die himmlischen Götter gesendet."
3290,7,"Dennoch will ich dir dieses, warum du mich fragest, erzählen."
3291,7,"Fern auf dem Meere liegt Ogygia, eine der Inseln,"
3292,7,"Wo des Atlas' Tochter, die listenreiche Kalypso"
3293,7,"Wohnet, die Schöngelockte, die furchtbare Göttin. Es pfleget"
3294,7,"Keiner der Götter mit ihr, und keiner der Menschen, Gemeinschaft."
3295,7,"Mich Unglücklichen nur, mich führte zu ihrer Behausung"
3296,7,"Irgend ein Dämon, nachdem mir der Gott hochrollender Donner"
3297,7,Mitten im Meere mein Schiff mit dem dampfenden Strahle zerschmettert!
3298,7,Alle tapfern Gefährten versanken mir dort in den Abgrund.
3299,7,"Aber ich, der den Kiel des zertrümmerten Schiffes umschlungen,"
3300,7,Trieb neun Tage herum. In der zehnten der schrecklichen Nächte
3301,7,"Führten die Himmlischen mich gen Ogygia, wo Kalypso"
3302,7,"Wohnet, die Schöngelockte, die furchtbare Göttin. Sie nahm mich"
3303,7,"Freundlich und gastfrei auf, und reichte mir Nahrung, und sagte"
3304,7,Mir Unsterblichkeit zu und nimmerverblühende Jugend.
3305,7,Dennoch vermochte sie nimmer mein standhaftes Herz zu bewegen.
3306,7,"Sieben Jahre blieb ich bei ihr, und netzte mit Tränen"
3307,7,"Stets die ambrosischen Kleider, die mir Kalypso geschenket."
3308,7,"Als nun endlich das achte der rollenden Jahre gekommen,"
3309,7,Da gebot sie mir selber die Heimfahrt; weil es Kronion
3310,7,"Ordnete, oder ihr Herz sich geändert hatte. Sie sandte"
3311,7,"Mich auf vielgebundenem Floß, und schenkte mir reichlich"
3312,7,"Speise und süßen Wein, und gab mir ambrosische Kleider;"
3313,7,Ließ dann leise vor mir ein laues Lüftchen einherwehn.
3314,7,Siebzehn Tage befuhr ich die ungeheuren Gewässer.
3315,7,Am achtzehnten erblickt' ich die hohen schattigen Berge
3316,7,"Eures Landes von fern, und freute mich herzlich des Anblicks."
3317,7,Ich Unglücklicher! Ach noch viele schreckliche Trübsal
3318,7,"Stand mir bevor, vom Zorne des Erderschüttrers Poseidon!"
3319,7,"Plötzlich hemmt' er die Fahrt mit reißenden Stürmen, und hochauf"
3320,7,"Schwoll das unendliche Meer; und die rollende Woge verbot mir,"
3321,7,Daß ich länger im Floße mit bangem Seufzen dahinfuhr:
3322,7,Ihn zerschmetterte schnell die Gewalt der kommenden Windsbraut.
3323,7,"Aber schwimmend durchkämpft' ich die ungeheuren Gewässer,"
3324,7,Bis mich der Sturm und die Wog' an Euer Gestade hinanwarf.
3325,7,"Allda hätte mich fast ergriffen die strudelnde Brandung,"
3326,7,"Und an die drohenden Klippen, den Ort des Entsetzens, geschmettert."
3327,7,"Aber ich eilte zurück, und schwamm herum, bis ich endlich"
3328,7,"Kam an den Strom. Hier fand ich bequem zum Landen das Ufer,"
3329,7,"Niedrig und felsenleer, und vor dem Winde gesichert."
3330,7,Und ich sank ohnmächtig ans Land. Die ambrosische Nacht kam.
3331,7,"Und ich ging vom Gestade des göttlichen Stromes, und legte"
3332,7,"Mich in ein dichtes Gebüsch, und häufte verdorrete Blätter"
3333,7,Um mich her; da sandte mir Gott unendlichen Schlummer.
3334,7,"Unter den Blättern dort, mit tiefbekümmerter Seele,"
3335,7,"Schlief ich die ganze Nacht, bis zum andern Morgen und Mittag."
3336,7,"Als die Sonne sich neigte, verließ mich der liebliche Schlummer."
3337,7,Und am Ufer des Meers erblickt' ich die spielenden Jungfraun
3338,7,"Deiner Tochter, mit ihnen sie selbst, den Unsterblichen ähnlich."
3339,7,"Dieser fleht' ich, und fand ein Mädchen voll edler Gesinnung."
3340,7,"Wahrlich sie handelte so, wie kaum ihr jugendlich Alter"
3341,7,Hoffen ließ; denn selten sind jüngere Leute verständig.
3342,7,"Speise reichte sie mir und funkelnden Wein zur Erquickung,"
3343,7,"Badete mich im Strom, und schenkte mir diese Gewande."
3344,7,Dieses hab' ich Betrübter dir jetzt aufrichtig erzählet.
