line_number,book_number,original_text
401,1,"Doch du kamst, o Göttin, und lösetest ihn aus den Banden,"
402,1,"Rufend zum hohen Olympos den hundertarmigen Riesen,"
403,1,"Den Briareos nennen die Himmlischen, aber Ägäon"
404,1,Jeglicher Mensch; denn er raget auch selbst vor dem Vater an Stärke.
405,1,"Dieser nun saß bei Kronion dem Donnerer, freudiges Trotzes."
406,1,"Drob erschraken die Götter, und scheuten sich, jenen zu fesseln."
407,1,"Setze nun, des ihn erinnernd, zu jenem dich, fass' ihm die Knie' auch,"
408,1,"Ob es vielleicht ihm gefallen den Troern Schutz zu gewähren,"
409,1,"Aber zurück zu drängen zum Lager und Meer die Achaier,"
410,1,"Niedergehaun, bis sie alle sich sättigen ihres Gebieters,"
411,1,"Auch er selbst der Atreide, der Völkerfürst Agamemnon,"
412,1,"Kenne die Schuld, da den besten der Danaer nichts er geehret!"
413,1,"Aber Thetis darauf antwortete, Tränen vergießend:"
414,1,"Wehe mir! daß ich, mein Kind, dich erzog, unselig Geborner!"
415,1,Möchtest du hier bei den Schiffen doch frei von Tränen und Kränkung
416,1,"Sitzen; dieweil dein Verhängnis so kurz nur währet, so gar kurz!"
417,1,Aber zugleich frühwelkend und unglückselig vor allen
418,1,"Wurdest du! Ja, dich gebar ich dem Jammergeschick im Palaste!"
419,1,"Dies dem Donnerer Zeus zu verkündigen, ob er mich höre,"
420,1,Geh' ich selber hinauf zum schneebedeckten Olympos.
421,1,"Du indes an des Meers schnellwandelnden Schiffen dich setzend,"
422,1,"Zürne dem Danaervolk, und des Kriegs enthalte dich gänzlich."
423,1,Zeus ging gestern zum Mahl der unsträflichen Äthiopen
424,1,An des Okeanos Flut; und die Himmlischen folgten ihm alle.
425,1,"Aber am zwölften Tag, dann kehret er heim zum Olympos."
426,1,"Hierauf steig' ich empor zum ehernen Hause Kronions,"
427,1,"Und umfass' ihm die Knie'; und ich traue mir, ihn zu bewegen."
428,1,"Als sie solches geredet, einteilte sie. Jener allein nun"
429,1,"Zürnt' im Geist, und gedachte des schöngegürteten Weibes,"
430,1,Das man mit Trotz und Gewalt ihm hinwegnahm. Aber Odysseus
431,1,Kam und brachte gen Chrysa die heilige Sühnhekatombe.
432,1,"Als sie nunmehr in des Ports tiefgründige Räume gekommen,"
433,1,"Zogen sie ein die Segel, und legten ins schwärzliche Schiff sie;"
434,1,"Lehnten darauf zum Behälter den Mast, an den Tauen ihn senkend,"
435,1,"Eilig hinab, und schoben das Schiff mit Rudern zur Anfuhrt;"
436,1,"Warfen dann Anker hinaus, und befestigten Seil' am Gestade."
437,1,"Aus nun stiegen sie selbst an den wogenden Strand der Gewässer,"
438,1,Aus auch lud man das Opfer dem treffenden Phöbos Apollon;
439,1,Aus auch stieg Chryseïs vom meerdurchwallenden Schiffe.
440,1,"Diese nun führte sogleich zum Altar der weise Odysseus,"
441,1,"Gab in des Vaters Hände sie hin, und redete also:"
442,1,"Chryses, mich sandte daher der Völkerfürst Agamemnon,"
443,1,"Daß ich die Tochter dir brächt', und die Sühnhekatombe dem Phöbos"
444,1,"Opferte für die Achaier, den Zorn zu versöhnen des Herrschers,"
445,1,Der nun Argos' Volke so schmerzliches Wehe verhänget.
446,1,"Sprach's, und gab in die Hände sie ihm; und mit Freuden empfing er"
447,1,Seine geliebte Tochter. Auch ordneten jene des Gottes
448,1,Herrliche Sühnhekatomb' um den schöngebaueten Altar;
449,1,"Wuschen darauf sich die Händ', und nahmen sich heilige Gerste."
450,1,Aber Chryses betete laut mit erhobenen Händen:
451,1,"Höre mich, Gott, der du Chrysa mit silbernem Bogen umwandelst,"
452,1,"Samt der heiligen Killa, und Tenedos mächtig beherrschest!"
453,1,"So wie schon du zuvor mich höretest, als ich dich anrief,"
454,1,"Wie du Ehre mir gabst, und furchtbar schlugst die Achaier;"
455,1,Also auch nun von neuem gewähre mir dieses Verlangen:
456,1,Gib den Danaern nun der schmählichen Plage Genesung!
457,1,Also rief er betend; ihn hörete Phöbos Apollon.
458,1,"Aber nachdem sie gefleht, und heilige Gerste gestreuet:"
459,1,"Beugten zurück sie die Häls', und schlachteten, zogen die Häut' ab,"
460,1,"Sonderten dann die Schenkel, umwickelten solche mit Fette"
461,1,"Zwiefach umher, und bedeckten sie dann mit Stücken der Glieder."
462,1,"Jetzo verbrannt' es auf Scheitern der Greis, und dunkeles Weines"
463,1,"Sprengt' er darauf; ihn umstanden die Jünglinge, haltend den Fünfzack."
464,1,"Als sie die Schenkel verbrannt, und die Eingeweide gekostet;"
465,1,"Schnitten sie auch das übrige klein, und steckten's an Spieße,"
466,1,"Brieten es dann vorsichtig, und zogen es alles herunter."
467,1,"Aber nachdem sie ruhten vom Werk, und das Mahl sich bereitet,"
468,1,"Schmausten sie, und nicht mangelt' ihr Herz des gemeinsamen Mahles."
469,1,Aber nachdem die Begierde des Tranks und der Speise gestillt war;
470,1,"Füllten die Jünglinge schnell die Krüge zum Rand mit Getränke,"
471,1,Wandten von neuem sich rechts und verteileten allen die Becher.
472,1,"Jene den ganzen Tag versöhnten den Gott mit Gesange,"
473,1,"Schön anstimmend den Päan, die blühenden Männer Achaias,"
474,1,Preisend des Treffenden Macht; und er hörte freudiges Herzens.
475,1,"Als die Sonne nunmehr hinsank, und das Dunkel herauszog,"
476,1,Legten sich jene zur Ruh' an den haltenden Seilen des Schiffes.
477,1,Als aufdämmernd nun Eos mit Rosenfingern emporstieg;
478,1,Jetzo schifften sie heim zum weiten Heer der Achaier.
479,1,Günstigen Hauch sandt' ihnen der treffende Phöbos Apollon;
480,1,"Und sie erhuben den Mast, und spannten die schimmernden Segel."
481,1,"Voll nun schwellte der Wind des Segels Mitt', und umher scholl"
482,1,Laut die purpurne Wog' um den Kiel des gleitenden Schiffes;
483,1,"Und es durchlief die Gewässer, den Weg in Eile vollendend."
484,1,"Als sie nunmehr hinkamen zum weiten Heer der Achaier,"
485,1,"Zogen das schwärzliche Schiff sie empor an die Feste des Landes,"
486,1,"Hoch auf den kiesigen Sand, und breiteten drunter Gebälk hin;"
487,1,Selbst dann zerstreuten sie sich ringsher zu Gezelten und Schiffen.
488,1,"Jener zürnt', an des Meers schnellwandelnden Schiffen sich setzend,"
489,1,"Peleus göttlicher Sohn, der mutige Renner Achilleus:"
490,1,"Niemals mehr in den Rat, den männerehrenden, ging er;"
491,1,"Niemals mehr in die Schlacht. Doch Gram zernagte das Herz ihm,"
492,1,Daß er blieb; er verlangte nur Feldgeschrei und Getümmel.
493,1,Als nunmehr die zwölfte der Morgenröten emporstieg;
494,1,Kehreten heim zum Olympos die ewigwährenden Götter
495,1,Alle zugleich; Zeus führte. Doch Thetis vergaß das Geheiß nicht
496,1,"Ihres Sohns; sie enttauchte der Woge des Meers, und erhub sich"
497,1,Schon in dämmernder Frühe zum Himmel empor und Olympos;
498,1,"Fand nun den wartenden Zeus abwärts von den anderen sitzend,"
499,1,Dort auf dem obersten Gipfel des vielgezackten Olympos.
500,1,"Und sie setzte sich nahe vor ihm, umschlang mit der Linken"
501,1,"Seine Knie', und berührt' ihn unter dem Kinn mit der Rechten;"
502,1,Flehend zugleich begann sie zum herrschenden Zeus Kronion:
503,1,"Vater Zeus, wenn ich je mit Worten dir, oder mit Taten,"
504,1,Frommt' in der Götterschar; so gewähre mir dieses Verlangen:
505,1,"Ehre mir meinen Sohn, der frühhinwelkend vor andern"
506,1,Sterblichen ward! Doch hat ihn der Völkerfürst Agamemnon
507,1,"Jetzo entehrt, und behält sein Geschenk, das er selber geraubet!"
508,1,"Aber o räch' ihn du, Olympier, Ordner der Welt, Zeus!"
509,1,"Stärke die Troer nunmehr mit Siegskraft, bis die Achaier"
510,1,"Meinen Sohn mir geehrt, und reichliche Ehr' ihm vergolten!"
511,1,Jene sprach's; ihr erwiderte nichts der Wolkenversammler;
512,1,Lange saß er und schwieg. Doch Thetis schmiegte sich fest ihm
513,1,"An die umschlungenen Knie', und flehete wieder von neuem:"
514,1,"Unverstellt verheiße mir jetzt, und winke Gewährung;"
515,1,"Oder verweigere mir's! (Nichts scheuest du!) daß ich es wisse,"
516,1,Ganz sei ich vor allen die ungeehrteste Göttin!
517,1,Unmutsvoll nun begann der Herrscher im Donnergewölk Zeus:
518,1,"Heillos traun ist solches, daß du mit Here zu hadern"
519,1,"Mich empörst, wann sie künftig mich reizt durch schmähende Worte."
520,1,Zanket sie doch schon so im Kreis der unsterblichen Götter
521,1,"Stets mit mir, und saget, ich helf' im Streit den Troern."
522,1,"Eile du denn jetzt wieder hinweg, daß nicht dich bemerke"
523,1,"Here; doch mir sei die Sorge des übrigen, wie ich's vollende."
524,1,"Aber wohlan, mit dem Haupte dir wink' ich es, daß du vertrauest."
525,1,Solches ist ja meiner Verheißungen unter den Göttern
526,1,"Heiligstes Pfand, denn nie ist wandelbar, oder betrüglich,"
527,1,"Noch unvollendet das Wort, das mit winkendem Haupt ich gewähret."
528,1,"Also sprach, und winkte mit schwärzlichen Brauen Kronion;"
529,1,Und die ambrosischen Locken des Königes wallten ihm vorwärts
530,1,Von dem unsterblichen Haupt; es erbebten die Höhn des Olympos.
531,1,"So ratschlagten sie beid', und trennten sich. Siehe, die Göttin"
532,1,Fuhr in die Tiefe des Meers vom glanzerhellten Olympos;
533,1,Zeus dann in seinen Palast. Die Unsterblichen standen empor ihm
534,1,"Alle vom Sitz, dem Vater entgegen zu gehn; und nicht einer"
535,1,"Harrte des Kommenden dort, entgegen ihm traten sie alle."
536,1,"Er nun nahte dem Thron, und setzte sich. Aber nicht achtlos"
537,1,"Hatt' es Here bemerkt, wie geheim ratschlagte mit jenem"
538,1,"Nereus Tochter des Greises, die silberfüßige Thetis."
539,1,Schnell mit kränkender Rede zu Zeus Kronion begann sie:
540,1,"Wer hat, Schlauer, mit dir der Unsterblichen wieder geratschlagt?"
541,1,"Immer war es dir Freude, von mir hinweg dich entfernend,"
542,1,Heimlich ersonnenen Rat zu genehmigen! Hast du doch niemals
543,1,"Mir willfähriges Geistes ein Wort gesagt, was du denkest!"
544,1,Drauf begann der Vater des Menschengeschlechts und der Götter:
545,1,"Here, nur nicht alles getraue dir, was ich beschließen"
546,1,"Einzusehn; schwer würde dir das, auch meiner Gemahlin!"
547,1,"Zwar was dir zu hören vergönnt ist, keiner soll jenes"
548,1,"Früher erkennen denn du, der Unsterblichen oder der Menschen."
549,1,"Doch was mir von den Göttern entfernt zu beschließen genehm ist,"
550,1,"Solches darfst du mir nicht auskundigen, oder erforschen."
551,1,Ihm antwortete drauf die hoheitblickende Here:
552,1,"Welch ein Wort, Kronion, du schrecklicher, hast du geredet!"
553,1,"Nie doch hab' ich zuvor mich erkundiget, oder geforschet;"
554,1,"Sondern ganz in Ruhe beschließest du, was dir genehm ist."
555,1,"Doch nun sorg' ich im Herzen und fürchte mich, daß dich beschwatze"
556,1,"Nereus Tochter des Greises, die silberfüßige Thetis."
557,1,"Denn sie saß in der Frühe bei dir, und umschlang dir die Kniee."
558,1,"Ihr dann winkend, vermut' ich, gelobtest du, daß du Achilleus"
559,1,"Ehren willst, und verderben der Danaer viel' an den Schiffen."
560,1,Gegen sie rief antwortend der Herrscher im Donnergewölk Zeus:
561,1,"Immer, du Wunderbare, vermutest du; spähest mich immer"
562,1,Doch nicht schafft dein Tun dir das mindeste; sondern entfernter
563,1,Wirst du im Herzen mir stets: was dir noch schrecklicher sein wird;
564,1,"Wenn auch jenes geschieht, so wird mir's also gelieben!"
565,1,"Sitze denn ruhig und schweig', und gehorche du meinem Gebote."
566,1,"Kaum wohl schätzten dich sonst die Unsterblichen all' im Olympos,"
567,1,"Trät' ich hinan, ausstreckend zu dir die unnahbaren Hände!"
568,1,Jener sprach's; da erschrak die hoheitblickende Here;
569,1,"Schweigend saß sie nunmehr, und bezwang die Stürme des Herzens."
570,1,Doch rings traurten im Saale die göttlichen Uranionen.
571,1,"Jetzo begann Hephästos, der kunstberühmte, zu reden,"
572,1,"Seiner Mutter zu Gunst, der lilienarmigen Here:"
573,1,"Heillos traun wird solches zuletzt, und gar unerträglich,"
574,1,"Wenn ihr beid' um Sterbliche nun euch also entzweiet,"
575,1,Und zu Tumult aufreizet die Himmlischen! Nichts ja geneußt man
576,1,"Mehr von der Freude des Mahls; denn es wird je länger, je ärger!"
577,1,"Jetzt ermahn' ich die Mutter, wiewohl sie selber Verstand hat,"
578,1,"Unserem Vater zu nahn mit Gefälligkeit, daß er hinfort nicht"
579,1,"Schelte, der Vater Zeus, und uns zerrütte das Gastmahl."
580,1,"Denn sobald er es wollte, der Donnergott des Olympos,"
581,1,"Schmettert' er uns von den Thronen; denn er ist mächtig vor allen,"
582,1,"Aber wohlan, du wollest mit freundlichen Worten ihm schmeicheln;"
583,1,Bald wird wieder zu Huld der Olympier uns versöhnt sein.
584,1,"Jener sprach's, und erhub sich, und nahm den doppelten Becher,"
585,1,"Reicht' in die Hand der Mutter ihn dar, und redete also:"
586,1,"Duld', o teuerste Mutter, und fasse dich, herzlich betrübt zwar!"
587,1,"Daß ich nicht, du Geliebte, mit eigenen Augen es sehe,"
588,1,"Wann er dich straft; darin sucht' ich umsonst, wie sehr ich mich härmte,"
589,1,Rettung: schwerlich ja mag dem Olympier einer begegnen!
590,1,"Denn schon einmal vordem, als abzuwehren ich strebte,"
591,1,"Schwang er mich hoch, bei der Ferse gefaßt, von der heiligen Schwelle."
592,1,"Ganz den Tag hinflog ich, und spät mit der sinkenden Sonne"
593,1,"Fiel ich in Lemnos hinab, und atmete kaum noch Leben;"
594,1,Aber der Sintier Volk empfing mich Gefallenen freundlich.
595,1,Sprach's; da lächelte sanft die lilienarmige Here;
596,1,Lächelnd darauf entnahm sie der Hand des Sohnes den Becher.
597,1,Jener schenkte nunmehr auch der übrigen Götterversammlung
598,1,"Rechts herum, dem Kruge den süßen Nektar entschöpfend."
599,1,"Doch unermeßliches Lachen erscholl den seligen Göttern,"
600,1,"Als sie sahn, wie Hephästos in emsiger Eil' umherging."
601,1,Also den ganzen Tag bis spät zur sinkenden Sonne
602,1,"Schmausten sie; und nicht mangelt' ihr Herz des gemeinsamen Mahles,"
603,1,"Nicht des Saitengetöns von der lieblichen Leier Apollons,"
604,1,Noch des Gesangs der Musen mit hold antwortender Stimme.
605,1,"Aber nachdem sich gesenkt des Helios leuchtende Fackel,"
606,1,"Gingen sie auszuruhn, zur eigenen Wohnung ein jeder,"
607,1,Dort wo jedem vordem der hinkende Künstler Hephästos
608,1,Bauete seinen Palast mit erfindungsreichem Verstande.
609,1,"Zeus auch ging zum Lager, der Donnergott des Olympos,"
610,1,"Wo er zuvor ausruhte, wann süßer Schlaf ihm genaht war:"
611,1,Dorthin stieg er zu ruhn mit der goldenthronenden Here.
612,2,"Alle nunmehr, die Götter und gaulgerüsteten Männer,"
613,2,Schliefen die ganze Nacht; nur Zeus nicht labte der Schlummer;
614,2,"Sondern er sann im Geiste voll Unruh, wie er Achilleus"
615,2,"Ehren möcht', und verderben der Danaer viel' an den Schiffen."
616,2,Dieser Gedank' erschien dem Zweifelnden endlich der beste:
617,2,Einen täuschenden Traum zu Atreus Sohne zu senden.
618,2,"Und er begann zu jenem, und sprach die geflügelten Worte:"
619,2,"Eile mir, täuschender Traum, zu den rüstigen Schiffen Achaias;"
620,2,"Gehe dort ins Gezelt zu Atreus Sohn Agamemnon,"
621,2,"Ihm das alles genau zu verkündigen, was ich gebiete."
622,2,Heiß' ihn rüsten zur Schlacht die hauptumlockten Achaier
623,2,All' im Heer; denn jetzo sei leicht ihm bezwungen der Troer
624,2,Weitdurchwanderte Stadt. Nicht mehr zweifaches Entschlusses
625,2,Sein die olympischen Götter; bewegt schon habe sie alle
626,2,Here durch Flehn; und hinab auf Ilios schwebe Verderben.
627,2,"Jener sprach's; und der Traum, sobald er die Rede vernommen,"
628,2,"Eilte hinweg, und kam zu den rüstigen Schiffen Achaias."
629,2,"Hin nun eilt' er, und fand des Atreus Sohn Agamemnon"
630,2,Schlafend in seinem Gezelt; ihn umfloß der ambrosische Schlummer.
631,2,"Jener trat ihm zum Haupt', an Gestalt dem Sohne des Neleus"
632,2,"Nestor gleich, den hoch vor den Ältesten ehrt' Agamemnon;"
633,2,Dessen Gestalt nachahmend begann der göttliche Traum so:
634,2,"Schlummerst du, Atreus Sohn, des feurigen Rossebezähmers?"
635,2,"Keinem Richter gebührt's die ganze Nacht zu durchschlummern,"
636,2,"Dem zur Hut sich die Völker vertraut, und so mancherlei obliegt."
637,2,"Auf, nun höre mein Wort; ich komm', ein Bote Kronions,"
638,2,"Der dich sehr, auch ferne, begünstiget, dein sich erbarmend."
639,2,Rüsten heißt er zur Schlacht die hauptumlockten Achaier
640,2,All' im Heer; denn jetzo sei leicht dir bezwungen der Troer
641,2,Weitdurchwanderte Stadt. Nicht mehr zweifaches Entschlusses
642,2,Sein die olympischen Götter; bewegt schon habe sie alle
643,2,Here durch Flehn; und hinab auf Ilios schwebe Verderben
644,2,"Her von Zeus. Du merk' es im Geiste dir, daß dem Gedächtnis"
645,2,"Nichts entfällt, wann jetzo vom lieblichen Schlaf du erwachest."
646,2,"Also sagt' ihm der Traum, und wandte sich; jenen verließ er"
647,2,"Dem nachsinnend im Geist, was nie zur Vollendung bestimmt war."
648,2,Denn er hoffte noch heut' des Priamos Stadt zu erobern;
649,2,"Tor! und erkannte nicht, was Zeus für Taten geordnet."
650,2,Denn er beschloß noch Jammer und Angstgeschrei zu erregen
651,2,Troern zugleich und Achaiern im Ungestüme der Feldschlacht.
652,2,"Jetzo erwacht' er vom Schlaf, noch umtönt von der göttlichen Stimme;"
653,2,"Setzte sich aufrecht hin, und zog das weiche Gewand an,"
654,2,"Sauber und neugewirkt, und warf den Mantel darüber;"
655,2,Unter die glänzenden Füß' auch band er sich stattliche Sohlen;
656,2,Hängte sodann um die Schulter das Schwert voll silberner Buckeln;
657,2,"Nahm auch den Herrscherstab, den ererbeten, ewiger Dauer;"
658,2,Wandelte dann zu den Schiffen der erzumschirmten Achaier.
659,2,"Eos aber die Göttin erstieg den hohen Olympos,"
660,2,Zeus und den anderen Göttern des Tageslicht zu verkünden.
661,2,"Und er gebot Herolden von hellaustönender Stimme,"
662,2,Rings zur Versammlung zu rufen die hauptumlockten Achaier.
663,2,"Tönend ruften sie aus, und flugs war die Menge versammelt."
664,2,"Einen Rat nun setzt' er zuerst der erhabenen Ältsten,"
665,2,"Am Nestorischen Schiffe, des herrschenden Greises von Pylos;"
666,2,"Als sich jene gesetzt, entwarf er die weise Beratung:"
667,2,"Freunde, vernehmt; ein göttlicher Traum erschien mir im Schlummer"
668,2,Durch die ambrosische Nacht; und ganz dem erhabenen Nestor
669,2,War an Wuchs und Größ' und Gestalt er wunderbar ähnlich.
670,2,"Dieser trat mir zum Haupt, und redete, also beginnend:"
671,2,"Schlummerst du, Atreus Sohn, des feurigen Rossebezähmers?"
672,2,"Keinem Richter gebührt's die ganze Nacht zu durchschlummern,"
673,2,"Dem zur Hut sich die Völker vertraut, und so mancherlei obliegt."
674,2,"Auf, nun höre mein Wort; ich komm' ein Bote Kronions,"
675,2,"Der dich sehr, auch ferne, begünstiget, dein sich erbarmend."
676,2,Rüsten heißt er zur Schlacht die hauptumlockten Achaier
677,2,"All' im Heer, denn jetzo sei leicht dir bezwungen der Troer"
